tm,MVm,PVm
1.050000000000000000e+02,1.000000000000000000e+00,1.972500000000000087e-01
1.060000000000000000e+02,1.000000000000000000e+00,2.092499999999999361e-01
1.070000000000000000e+02,1.000000000000000000e+00,2.092499999999999361e-01
1.080000000000000000e+02,1.000000000000000000e+00,2.157499999999998863e-01
1.090000000000000000e+02,1.000000000000000000e+00,2.174999999999998879e-01
1.100000000000000000e+02,1.000000000000000000e+00,2.182499999999999163e-01
1.110000000000000000e+02,1.000000000000000000e+00,2.247499999999998666e-01
1.120000000000000000e+02,1.000000000000000000e+00,2.254999999999998950e-01
1.130000000000000000e+02,1.000000000000000000e+00,2.254999999999998950e-01
1.140000000000000000e+02,1.000000000000000000e+00,2.327499999999998737e-01
1.150000000000000000e+02,1.000000000000000000e+00,2.334999999999999021e-01
1.160000000000000000e+02,1.000000000000000000e+00,2.334999999999999021e-01
1.170000000000000000e+02,1.000000000000000000e+00,2.374999999999999889e-01
1.180000000000000000e+02,1.000000000000000000e+00,2.414999999999999092e-01
1.190000000000000000e+02,1.000000000000000000e+00,2.414999999999999092e-01
1.200000000000000000e+02,1.000000000000000000e+00,2.432499999999999107e-01
1.210000000000000000e+02,1.000000000000000000e+00,2.472500000000000253e-01
1.220000000000000000e+02,1.000000000000000000e+00,2.497499999999998610e-01
1.230000000000000000e+02,1.000000000000000000e+00,2.497499999999998610e-01
1.240000000000000000e+02,1.000000000000000000e+00,2.545000000000000040e-01
1.250000000000000000e+02,1.000000000000000000e+00,2.577499999999998681e-01
1.260000000000000000e+02,1.000000000000000000e+00,2.577499999999998681e-01
1.270000000000000000e+02,1.000000000000000000e+00,2.577499999999998681e-01
1.280000000000000000e+02,1.000000000000000000e+00,2.657499999999998752e-01
1.290000000000000000e+02,1.000000000000000000e+00,2.657499999999998752e-01
1.300000000000000000e+02,1.000000000000000000e+00,2.657499999999998752e-01
1.310000000000000000e+02,1.000000000000000000e+00,2.664999999999999036e-01
1.320000000000000000e+02,1.000000000000000000e+00,2.689999999999999614e-01
1.330000000000000000e+02,1.000000000000000000e+00,2.672499999999999321e-01
1.340000000000000000e+02,1.000000000000000000e+00,2.722499999999998255e-01
1.350000000000000000e+02,1.000000000000000000e+00,2.737499999999998823e-01
1.360000000000000000e+02,1.000000000000000000e+00,2.737499999999998823e-01
1.370000000000000000e+02,1.000000000000000000e+00,2.737499999999998823e-01
1.380000000000000000e+02,1.000000000000000000e+00,2.737499999999998823e-01
1.390000000000000000e+02,1.000000000000000000e+00,2.737499999999998823e-01
1.400000000000000000e+02,1.000000000000000000e+00,2.762500000000001066e-01
1.410000000000000000e+02,1.000000000000000000e+00,2.802499999999999991e-01
1.420000000000000000e+02,1.000000000000000000e+00,2.817500000000000560e-01
1.430000000000000000e+02,1.000000000000000000e+00,2.817500000000000560e-01
1.440000000000000000e+02,1.000000000000000000e+00,2.817500000000000560e-01
1.450000000000000000e+02,1.000000000000000000e+00,2.827499999999998903e-01
1.460000000000000000e+02,1.000000000000000000e+00,2.867499999999997828e-01
1.470000000000000000e+02,1.000000000000000000e+00,2.882499999999998397e-01
1.480000000000000000e+02,1.000000000000000000e+00,2.900000000000000355e-01
1.490000000000000000e+02,1.000000000000000000e+00,2.907500000000000639e-01
1.500000000000000000e+02,1.000000000000000000e+00,2.954999999999999849e-01
1.510000000000000000e+02,1.000000000000000000e+00,2.972499999999998477e-01
1.520000000000000000e+02,1.000000000000000000e+00,2.979999999999998761e-01
1.530000000000000000e+02,1.000000000000000000e+00,2.979999999999998761e-01
1.540000000000000000e+02,1.000000000000000000e+00,2.979999999999998761e-01
1.550000000000000000e+02,1.000000000000000000e+00,2.979999999999998761e-01
1.560000000000000000e+02,1.000000000000000000e+00,2.979999999999998761e-01
1.570000000000000000e+02,1.000000000000000000e+00,3.019999999999997686e-01
1.580000000000000000e+02,1.000000000000000000e+00,3.060000000000000497e-01
1.590000000000000000e+02,1.000000000000000000e+00,3.060000000000000497e-01
1.600000000000000000e+02,1.000000000000000000e+00,3.060000000000000497e-01
1.610000000000000000e+02,1.000000000000000000e+00,3.077499999999998570e-01
1.620000000000000000e+02,1.000000000000000000e+00,3.139999999999998903e-01
1.630000000000000000e+02,1.000000000000000000e+00,3.139999999999998903e-01
1.640000000000000000e+02,1.000000000000000000e+00,3.139999999999998903e-01
1.650000000000000000e+02,1.000000000000000000e+00,3.139999999999998903e-01
1.660000000000000000e+02,1.000000000000000000e+00,3.205000000000000071e-01
1.670000000000000000e+02,1.000000000000000000e+00,3.222499999999998144e-01
1.680000000000000000e+02,1.000000000000000000e+00,3.222499999999998144e-01
1.690000000000000000e+02,1.000000000000000000e+00,3.222499999999998144e-01
1.700000000000000000e+02,1.000000000000000000e+00,3.222499999999998144e-01
1.710000000000000000e+02,1.000000000000000000e+00,3.262500000000000955e-01
1.720000000000000000e+02,1.000000000000000000e+00,3.284999999999998477e-01
1.730000000000000000e+02,1.000000000000000000e+00,3.302500000000000435e-01
1.740000000000000000e+02,1.000000000000000000e+00,3.302500000000000435e-01
1.750000000000000000e+02,1.000000000000000000e+00,3.302500000000000435e-01
1.760000000000000000e+02,1.000000000000000000e+00,3.302500000000000435e-01
1.770000000000000000e+02,1.000000000000000000e+00,3.302500000000000435e-01
1.780000000000000000e+02,1.000000000000000000e+00,3.302500000000000435e-01
1.790000000000000000e+02,1.000000000000000000e+00,3.302500000000000435e-01
1.800000000000000000e+02,1.000000000000000000e+00,3.317500000000001004e-01
1.810000000000000000e+02,1.000000000000000000e+00,3.325000000000001288e-01
1.820000000000000000e+02,1.000000000000000000e+00,3.382499999999998286e-01
1.830000000000000000e+02,1.000000000000000000e+00,3.382499999999998286e-01
1.840000000000000000e+02,1.000000000000000000e+00,3.382499999999998286e-01
1.850000000000000000e+02,1.000000000000000000e+00,3.374999999999998002e-01
1.860000000000000000e+02,1.000000000000000000e+00,3.382499999999998286e-01
1.870000000000000000e+02,1.000000000000000000e+00,3.382499999999998286e-01
1.880000000000000000e+02,1.000000000000000000e+00,3.382499999999998286e-01
1.890000000000000000e+02,1.000000000000000000e+00,3.422499999999997766e-01
1.900000000000000000e+02,1.000000000000000000e+00,3.462500000000000577e-01
1.910000000000000000e+02,1.000000000000000000e+00,3.462500000000000577e-01
1.920000000000000000e+02,1.000000000000000000e+00,3.462500000000000577e-01
1.930000000000000000e+02,1.000000000000000000e+00,3.462500000000000577e-01
1.940000000000000000e+02,1.000000000000000000e+00,3.462500000000000577e-01
1.950000000000000000e+02,1.000000000000000000e+00,3.462500000000000577e-01
1.960000000000000000e+02,1.000000000000000000e+00,3.462500000000000577e-01
1.970000000000000000e+02,1.000000000000000000e+00,3.462500000000000577e-01
1.980000000000000000e+02,1.000000000000000000e+00,3.512500000000001177e-01
1.990000000000000000e+02,1.000000000000000000e+00,3.542499999999998428e-01
2.000000000000000000e+02,1.000000000000000000e+00,3.542499999999998428e-01
2.010000000000000000e+02,1.000000000000000000e+00,3.542499999999998428e-01
2.020000000000000000e+02,1.000000000000000000e+00,3.542499999999998428e-01
2.030000000000000000e+02,1.000000000000000000e+00,3.542499999999998428e-01
2.040000000000000000e+02,1.000000000000000000e+00,3.542499999999998428e-01
2.050000000000000000e+02,1.000000000000000000e+00,3.575000000000000955e-01
2.060000000000000000e+02,1.000000000000000000e+00,3.615000000000000435e-01
2.070000000000000000e+02,1.000000000000000000e+00,3.624999999999998224e-01
2.080000000000000000e+02,1.000000000000000000e+00,3.624999999999998224e-01
2.090000000000000000e+02,1.000000000000000000e+00,3.624999999999998224e-01
2.100000000000000000e+02,1.000000000000000000e+00,3.599999999999999867e-01
2.110000000000000000e+02,1.000000000000000000e+00,3.615000000000000435e-01
2.120000000000000000e+02,1.000000000000000000e+00,3.624999999999998224e-01
2.130000000000000000e+02,1.000000000000000000e+00,3.624999999999998224e-01
2.140000000000000000e+02,1.000000000000000000e+00,3.624999999999998224e-01
2.150000000000000000e+02,1.000000000000000000e+00,3.624999999999998224e-01
2.160000000000000000e+02,1.000000000000000000e+00,3.632499999999998508e-01
2.170000000000000000e+02,1.000000000000000000e+00,3.632499999999998508e-01
2.180000000000000000e+02,1.000000000000000000e+00,3.697499999999999676e-01
2.190000000000000000e+02,1.000000000000000000e+00,3.697499999999999676e-01
2.200000000000000000e+02,1.000000000000000000e+00,3.704999999999999960e-01
2.210000000000000000e+02,1.000000000000000000e+00,3.704999999999999960e-01
2.220000000000000000e+02,1.000000000000000000e+00,3.720000000000000528e-01
2.230000000000000000e+02,1.000000000000000000e+00,3.769999999999997797e-01
2.240000000000000000e+02,1.000000000000000000e+00,3.744999999999999440e-01
2.250000000000000000e+02,1.000000000000000000e+00,3.784999999999998366e-01
2.260000000000000000e+02,1.000000000000000000e+00,3.784999999999998366e-01
2.270000000000000000e+02,1.000000000000000000e+00,3.792499999999998650e-01
2.280000000000000000e+02,1.000000000000000000e+00,3.865000000000000102e-01
2.290000000000000000e+02,1.000000000000000000e+00,3.865000000000000102e-01
2.300000000000000000e+02,1.000000000000000000e+00,3.865000000000000102e-01
2.310000000000000000e+02,1.000000000000000000e+00,3.865000000000000102e-01
2.320000000000000000e+02,1.000000000000000000e+00,3.937499999999998224e-01
2.330000000000000000e+02,1.000000000000000000e+00,3.947499999999999898e-01
2.340000000000000000e+02,1.000000000000000000e+00,3.947499999999999898e-01
2.350000000000000000e+02,1.000000000000000000e+00,3.947499999999999898e-01
2.360000000000000000e+02,1.000000000000000000e+00,3.947499999999999898e-01
2.370000000000000000e+02,1.000000000000000000e+00,3.962500000000000466e-01
2.380000000000000000e+02,1.000000000000000000e+00,3.947499999999999898e-01
2.390000000000000000e+02,1.000000000000000000e+00,3.947499999999999898e-01
2.400000000000000000e+02,1.000000000000000000e+00,3.947499999999999898e-01
2.410000000000000000e+02,1.000000000000000000e+00,3.947499999999999898e-01
2.420000000000000000e+02,1.000000000000000000e+00,3.882499999999998730e-01
2.430000000000000000e+02,1.000000000000000000e+00,3.889999999999999014e-01
2.440000000000000000e+02,1.000000000000000000e+00,3.897499999999999298e-01
2.450000000000000000e+02,1.000000000000000000e+00,3.889999999999999014e-01
2.460000000000000000e+02,1.000000000000000000e+00,3.947499999999999898e-01
2.470000000000000000e+02,1.000000000000000000e+00,3.947499999999999898e-01
2.480000000000000000e+02,1.000000000000000000e+00,3.947499999999999898e-01
2.490000000000000000e+02,1.000000000000000000e+00,3.947499999999999898e-01
2.500000000000000000e+02,1.000000000000000000e+00,3.955000000000000182e-01
2.510000000000000000e+02,1.000000000000000000e+00,3.977500000000001035e-01
2.520000000000000000e+02,1.000000000000000000e+00,4.019999999999998019e-01
2.530000000000000000e+02,1.000000000000000000e+00,4.027499999999998304e-01
2.540000000000000000e+02,1.000000000000000000e+00,4.049999999999999156e-01
2.550000000000000000e+02,1.000000000000000000e+00,4.107500000000000040e-01
2.560000000000000000e+02,1.000000000000000000e+00,4.107500000000000040e-01
2.570000000000000000e+02,1.000000000000000000e+00,4.187499999999998446e-01
2.580000000000000000e+02,1.000000000000000000e+00,4.187499999999998446e-01
2.590000000000000000e+02,1.000000000000000000e+00,4.187499999999998446e-01
2.600000000000000000e+02,1.000000000000000000e+00,4.187499999999998446e-01
2.610000000000000000e+02,1.000000000000000000e+00,4.244999999999999329e-01
2.620000000000000000e+02,1.000000000000000000e+00,4.259999999999999898e-01
2.630000000000000000e+02,1.000000000000000000e+00,4.244999999999999329e-01
2.640000000000000000e+02,1.000000000000000000e+00,4.269999999999997686e-01
2.650000000000000000e+02,1.000000000000000000e+00,4.259999999999999898e-01
2.660000000000000000e+02,1.000000000000000000e+00,4.269999999999997686e-01
2.670000000000000000e+02,1.000000000000000000e+00,4.244999999999999329e-01
2.680000000000000000e+02,1.000000000000000000e+00,4.259999999999999898e-01
2.690000000000000000e+02,1.000000000000000000e+00,4.269999999999997686e-01
2.700000000000000000e+02,1.000000000000000000e+00,4.269999999999997686e-01
2.710000000000000000e+02,1.000000000000000000e+00,4.269999999999997686e-01
2.720000000000000000e+02,1.000000000000000000e+00,4.269999999999997686e-01
2.730000000000000000e+02,1.000000000000000000e+00,4.269999999999997686e-01
2.740000000000000000e+02,1.000000000000000000e+00,4.269999999999997686e-01
2.750000000000000000e+02,1.000000000000000000e+00,4.269999999999997686e-01
2.760000000000000000e+02,1.000000000000000000e+00,4.277499999999997971e-01
2.770000000000000000e+02,1.000000000000000000e+00,4.349999999999999423e-01
2.780000000000000000e+02,1.000000000000000000e+00,4.332499999999998019e-01
2.790000000000000000e+02,1.000000000000000000e+00,4.349999999999999423e-01
2.800000000000000000e+02,1.000000000000000000e+00,4.349999999999999423e-01
2.810000000000000000e+02,1.000000000000000000e+00,4.349999999999999423e-01
2.820000000000000000e+02,1.000000000000000000e+00,4.349999999999999423e-01
2.830000000000000000e+02,1.000000000000000000e+00,4.349999999999999423e-01
2.840000000000000000e+02,1.000000000000000000e+00,4.349999999999999423e-01
2.850000000000000000e+02,1.000000000000000000e+00,4.382499999999998619e-01
2.860000000000000000e+02,1.000000000000000000e+00,4.349999999999999423e-01
2.870000000000000000e+02,1.000000000000000000e+00,4.349999999999999423e-01
2.880000000000000000e+02,1.000000000000000000e+00,4.332499999999998019e-01
2.890000000000000000e+02,1.000000000000000000e+00,4.325000000000001066e-01
2.900000000000000000e+02,1.000000000000000000e+00,4.349999999999999423e-01
2.910000000000000000e+02,1.000000000000000000e+00,4.349999999999999423e-01
2.920000000000000000e+02,1.000000000000000000e+00,4.349999999999999423e-01
2.930000000000000000e+02,1.000000000000000000e+00,4.429999999999997828e-01
2.940000000000000000e+02,1.000000000000000000e+00,4.429999999999997828e-01
2.950000000000000000e+02,1.000000000000000000e+00,4.429999999999997828e-01
2.960000000000000000e+02,1.000000000000000000e+00,4.429999999999997828e-01
2.970000000000000000e+02,1.000000000000000000e+00,4.444999999999998397e-01
2.980000000000000000e+02,1.000000000000000000e+00,4.470000000000000639e-01
2.990000000000000000e+02,1.000000000000000000e+00,4.429999999999997828e-01
3.000000000000000000e+02,1.000000000000000000e+00,4.429999999999997828e-01
3.010000000000000000e+02,1.000000000000000000e+00,4.389999999999998903e-01
3.020000000000000000e+02,1.000000000000000000e+00,4.372500000000000275e-01
3.030000000000000000e+02,1.000000000000000000e+00,4.404999999999999472e-01
3.040000000000000000e+02,1.000000000000000000e+00,4.422499999999997544e-01
3.050000000000000000e+02,1.000000000000000000e+00,4.404999999999999472e-01
3.060000000000000000e+02,1.000000000000000000e+00,4.349999999999999423e-01
3.070000000000000000e+02,1.000000000000000000e+00,4.332499999999998019e-01
3.080000000000000000e+02,1.000000000000000000e+00,4.269999999999997686e-01
3.090000000000000000e+02,1.000000000000000000e+00,4.269999999999997686e-01
3.100000000000000000e+02,1.000000000000000000e+00,4.269999999999997686e-01
3.110000000000000000e+02,1.000000000000000000e+00,4.269999999999997686e-01
3.120000000000000000e+02,1.000000000000000000e+00,4.237499999999999045e-01
3.130000000000000000e+02,1.000000000000000000e+00,4.237499999999999045e-01
3.140000000000000000e+02,1.000000000000000000e+00,4.187499999999998446e-01
3.150000000000000000e+02,1.000000000000000000e+00,4.187499999999998446e-01
3.160000000000000000e+02,1.000000000000000000e+00,4.187499999999998446e-01
3.170000000000000000e+02,1.000000000000000000e+00,4.187499999999998446e-01
3.180000000000000000e+02,1.000000000000000000e+00,4.187499999999998446e-01
3.190000000000000000e+02,1.000000000000000000e+00,4.212500000000000133e-01
3.200000000000000000e+02,1.000000000000000000e+00,4.227500000000000702e-01
3.210000000000000000e+02,1.000000000000000000e+00,4.269999999999997686e-01
3.220000000000000000e+02,1.000000000000000000e+00,4.269999999999997686e-01
3.230000000000000000e+02,1.000000000000000000e+00,4.269999999999997686e-01
3.240000000000000000e+02,1.000000000000000000e+00,4.269999999999997686e-01
3.250000000000000000e+02,1.000000000000000000e+00,4.269999999999997686e-01
3.260000000000000000e+02,1.000000000000000000e+00,4.269999999999997686e-01
3.270000000000000000e+02,1.000000000000000000e+00,4.269999999999997686e-01
3.280000000000000000e+02,1.000000000000000000e+00,4.269999999999997686e-01
3.290000000000000000e+02,1.000000000000000000e+00,4.269999999999997686e-01
3.300000000000000000e+02,1.000000000000000000e+00,4.269999999999997686e-01
3.310000000000000000e+02,1.000000000000000000e+00,4.277499999999997971e-01
3.320000000000000000e+02,1.000000000000000000e+00,4.342499999999999138e-01
3.330000000000000000e+02,1.000000000000000000e+00,4.349999999999999423e-01
3.340000000000000000e+02,1.000000000000000000e+00,4.349999999999999423e-01
3.350000000000000000e+02,1.000000000000000000e+00,4.349999999999999423e-01
3.360000000000000000e+02,1.000000000000000000e+00,4.349999999999999423e-01
3.370000000000000000e+02,1.000000000000000000e+00,4.349999999999999423e-01
3.380000000000000000e+02,1.000000000000000000e+00,4.349999999999999423e-01
3.390000000000000000e+02,1.000000000000000000e+00,4.357499999999999707e-01
3.400000000000000000e+02,1.000000000000000000e+00,4.429999999999997828e-01
3.410000000000000000e+02,1.000000000000000000e+00,4.429999999999997828e-01
3.420000000000000000e+02,1.000000000000000000e+00,4.429999999999997828e-01
3.430000000000000000e+02,1.000000000000000000e+00,4.437499999999998113e-01
3.440000000000000000e+02,1.000000000000000000e+00,4.437499999999998113e-01
3.450000000000000000e+02,1.000000000000000000e+00,4.437499999999998113e-01
3.460000000000000000e+02,1.000000000000000000e+00,4.437499999999998113e-01
3.470000000000000000e+02,1.000000000000000000e+00,4.444999999999998397e-01
3.480000000000000000e+02,1.000000000000000000e+00,4.437499999999998113e-01
3.490000000000000000e+02,1.000000000000000000e+00,4.477500000000000924e-01
3.500000000000000000e+02,1.000000000000000000e+00,4.477500000000000924e-01
3.510000000000000000e+02,1.000000000000000000e+00,4.462500000000000355e-01
3.520000000000000000e+02,1.000000000000000000e+00,4.502499999999999281e-01
3.530000000000000000e+02,1.000000000000000000e+00,4.494999999999998996e-01
3.540000000000000000e+02,1.000000000000000000e+00,4.494999999999998996e-01
3.550000000000000000e+02,1.000000000000000000e+00,4.509999999999999565e-01
3.560000000000000000e+02,1.000000000000000000e+00,4.509999999999999565e-01
3.570000000000000000e+02,1.000000000000000000e+00,4.509999999999999565e-01
3.580000000000000000e+02,1.000000000000000000e+00,4.509999999999999565e-01
3.590000000000000000e+02,1.000000000000000000e+00,4.509999999999999565e-01
3.600000000000000000e+02,1.000000000000000000e+00,4.509999999999999565e-01
3.610000000000000000e+02,1.000000000000000000e+00,4.527499999999998193e-01
3.620000000000000000e+02,1.000000000000000000e+00,4.542499999999998761e-01
3.630000000000000000e+02,1.000000000000000000e+00,4.527499999999998193e-01
3.640000000000000000e+02,1.000000000000000000e+00,4.527499999999998193e-01
3.650000000000000000e+02,1.000000000000000000e+00,4.534999999999998477e-01
3.660000000000000000e+02,1.000000000000000000e+00,4.560000000000000719e-01
3.670000000000000000e+02,1.000000000000000000e+00,4.589999999999997971e-01
3.680000000000000000e+02,1.000000000000000000e+00,4.589999999999997971e-01
3.690000000000000000e+02,1.000000000000000000e+00,4.589999999999997971e-01
3.700000000000000000e+02,1.000000000000000000e+00,4.589999999999997971e-01
3.710000000000000000e+02,1.000000000000000000e+00,4.589999999999997971e-01
3.720000000000000000e+02,1.000000000000000000e+00,4.589999999999997971e-01
3.730000000000000000e+02,1.000000000000000000e+00,4.589999999999997971e-01
3.740000000000000000e+02,1.000000000000000000e+00,4.589999999999997971e-01
3.750000000000000000e+02,1.000000000000000000e+00,4.589999999999997971e-01
3.760000000000000000e+02,1.000000000000000000e+00,4.567500000000001004e-01
3.770000000000000000e+02,1.000000000000000000e+00,4.575000000000001288e-01
3.780000000000000000e+02,1.000000000000000000e+00,4.567500000000001004e-01
3.790000000000000000e+02,1.000000000000000000e+00,4.534999999999998477e-01
3.800000000000000000e+02,1.000000000000000000e+00,4.534999999999998477e-01
3.810000000000000000e+02,1.000000000000000000e+00,4.534999999999998477e-01
3.820000000000000000e+02,1.000000000000000000e+00,4.534999999999998477e-01
3.830000000000000000e+02,1.000000000000000000e+00,4.534999999999998477e-01
3.840000000000000000e+02,1.000000000000000000e+00,4.582499999999997686e-01
3.850000000000000000e+02,1.000000000000000000e+00,4.589999999999997971e-01
3.860000000000000000e+02,1.000000000000000000e+00,4.589999999999997971e-01
3.870000000000000000e+02,1.000000000000000000e+00,4.589999999999997971e-01
